employee_id,name,department,level,city,age,years_at_company,salary,bonus,total_comp,performance_score,remote_ratio,overtime_hours,training_hours,fte
EMP01430,Ioana Matei,Data,Lead,Bucharest,41,16,47233.0,4968.0,52201.0,3.51,57,7,27,1.0
EMP01431,Bianca Enache,Compliance,Mid,Bucharest,36,2,19086.0,769.0,19855.0,3.21,72,4,22,1.0
EMP01432,Monica Popescu,Customer Success,Mid,Bucharest,29,8,15661.0,446.0,16107.0,2.64,45,7,45,1.0
EMP01433,Gabriel Luca,Sales,Mid,Iasi,39,2,21969.0,438.0,22407.0,4.13,62,7,16,1.0
EMP01434,Ioana Vasilescu,Sales,Mid,Bucharest,37,5,23930.0,988.0,24918.0,3.57,88,10,29,0.8
EMP01435,Ioana Voicu,Product,Senior,Iasi,35,9,25135.0,715.0,25850.0,3.77,84,6,36,1.0
EMP01436,Mihai Georgescu,Sales,Senior,Iasi,50,14,24413.0,3726.0,28139.0,3.69,68,9,23,1.0
EMP01437,Stefan Georgescu,Data,Mid,Bucharest,31,9,20325.0,1201.0,21526.0,3.72,50,4,39,1.0
EMP01438,Calin Marin,Finance,Senior,Oradea,42,15,14341.0,2026.0,16367.0,3.6,19,3,31,1.0
EMP01439,Monica Dumitru,Customer Success,Junior,Bucharest,30,0,9562.0,131.0,9693.0,3.43,32,6,29,0.8
EMP01440,Denis Marin,Security,Junior,Cluj-Napoca,30,0,11195.0,1158.0,12353.0,3.92,0,4,17,1.0
EMP01441,Vlad Ionescu,Sales,Junior,Bucharest,29,0,14910.0,1245.0,16155.0,4.11,36,9,16,1.0
EMP01442,Radu Matei,Data,Mid,Timisoara,33,5,19246.0,1301.0,20547.0,3.03,32,8,16,1.0
EMP01443,Cristian Matei,Customer Success,Senior,Iasi,36,7,19042.0,2341.0,21383.0,4.9,44,2,35,1.0
EMP01444,Calin Georgescu,Product,Senior,Bucharest,30,6,22055.0,3734.0,25789.0,3.44,56,1,25,1.0
EMP01445,Mihai Dumitru,Operations,Mid,Brasov,27,2,8036.0,696.0,8732.0,3.53,31,1,19,1.0
EMP01446,Andrei Ilie,Marketing,Junior,Bucharest,24,1,7718.0,516.0,8234.0,4.98,68,4,30,1.0
EMP01447,Radu Ionescu,Engineering,Mid,Cluj-Napoca,28,4,18950.0,974.0,19924.0,3.88,50,2,32,1.0
EMP01448,Teodora Voicu,Data,Junior,Craiova,27,3,11046.0,473.0,11519.0,3.86,48,1,33,1.0
EMP01449,Bianca Marin,Compliance,Junior,Craiova,29,1,11929.0,249.0,12178.0,4.14,28,2,21,1.0
EMP01450,Cristian Enache,Data,Mid,Sibiu,31,4,17961.0,1148.0,19109.0,3.52,47,8,15,1.0
EMP01451,Mihai Luca,R&D,Junior,Cluj-Napoca,29,1,19207.0,972.0,20179.0,2.82,53,0,37,1.0
EMP01452,Ana Popescu,Product,Senior,Timisoara,46,6,33492.0,4741.0,38233.0,4.87,75,6,36,1.0
EMP01453,Radu Ionescu,Operations,Mid,Iasi,38,8,17324.0,303.0,17627.0,4.88,39,13,46,1.0
EMP01454,Alex Dumitru,Engineering,Mid,Bucharest,35,7,30997.0,0.0,30997.0,4.07,45,3,28,1.0
EMP01455,Vlad Vasilescu,Product,Mid,Sibiu,37,7,20719.0,662.0,21381.0,4.08,73,3,17,1.0
EMP01456,Gabriel Vasilescu,Product,Lead,Bucharest,34,6,29007.0,3536.0,32543.0,3.02,51,9,27,1.0
EMP01457,Vlad Stoica,Data,Junior,Brasov,25,2,15257.0,710.0,15967.0,3.32,59,5,26,1.0
EMP01458,Bianca Matei,Finance,Mid,Bucharest,28,4,14364.0,1131.0,15495.0,3.15,46,7,17,1.0
EMP01459,Stefan Matei,Product,Junior,Iasi,25,2,14106.0,1774.0,15880.0,3.44,80,7,24,1.0
EMP01460,Ana Ionescu,Customer Success,Senior,Timisoara,34,5,15623.0,1000.0,16623.0,3.77,59,1,20,1.0
EMP01461,Denis Dumitru,Marketing,Senior,Bucharest,41,6,24671.0,1844.0,26515.0,4.03,54,4,28,1.0
EMP01462,Andrei Petrescu,Finance,Mid,Brasov,34,4,17698.0,1127.0,18825.0,3.75,61,5,32,1.0
EMP01463,Radu Stan,Sales,Mid,Cluj-Napoca,37,7,7919.0,0.0,7919.0,2.9,38,7,15,1.0
EMP01464,Stefan Ionescu,Security,Junior,Iasi,28,3,10757.0,657.0,11414.0,3.32,33,0,27,1.0
EMP01465,Vlad Voicu,Engineering,Junior,Pitesti,27,3,11220.0,91.0,11311.0,3.85,83,5,34,1.0
EMP01466,Stefan Stan,Engineering,Mid,Iasi,27,2,23523.0,0.0,23523.0,3.7,100,8,25,1.0
EMP01467,Radu Enache,Data,Senior,Timisoara,33,8,20618.0,1941.0,22559.0,3.41,69,4,20,1.0
EMP01468,Radu Luca,Sales,Mid,Iasi,39,9,19537.0,1502.0,21039.0,3.81,38,6,23,1.0
EMP01469,Teodora Luca,Customer Success,Junior,Timisoara,22,1,9802.0,1182.0,10984.0,3.18,48,2,32,1.0
EMP01470,Andrei Petrescu,Operations,Mid,Constanta,25,4,7524.0,309.0,7833.0,4.38,24,13,32,1.0
EMP01471,Teodora Georgescu,Data,Senior,Bucharest,40,8,15656.0,1642.0,17298.0,3.43,59,5,20,1.0
EMP01472,Elena Georgescu,R&D,Mid,Cluj-Napoca,37,6,18630.0,2167.0,20797.0,3.32,100,4,23,1.0
EMP01473,Gabriel Petrescu,Operations,Junior,Oradea,24,3,5498.0,662.0,6160.0,3.04,39,8,27,1.0
EMP01474,Mirela Georgescu,Marketing,Junior,Brasov,26,4,6576.0,514.0,7090.0,3.49,35,7,16,1.0
EMP01475,Bianca Matei,Sales,Junior,Bucharest,24,3,11967.0,458.0,12425.0,4.75,53,4,38,1.0
EMP01476,Bianca Ilie,Marketing,Lead,Cluj-Napoca,57,6,25006.0,1657.0,26663.0,3.66,23,0,39,1.0
EMP01477,Bianca Vasilescu,R&D,Mid,Iasi,32,3,16075.0,383.0,16458.0,3.8,34,1,32,1.0
EMP01478,Teodora Georgescu,Marketing,Mid,Bucharest,39,4,8317.0,560.0,8877.0,3.74,73,4,35,1.0
EMP01479,Cristian Vasilescu,Product,Senior,Brasov,32,7,30582.0,2136.0,32718.0,3.55,100,2,20,1.0
EMP01480,Radu Georgescu,Marketing,Mid,Brasov,26,5,14504.0,427.0,14931.0,3.94,89,4,27,1.0
EMP01481,Alex Popescu,Procurement,Mid,Bucharest,33,3,12632.0,820.0,13452.0,4.38,0,2,19,0.71
EMP01482,Daniela Dobre,Finance,Mid,Bucharest,27,2,9564.0,866.0,10430.0,3.44,37,0,23,1.0
EMP01483,Laura Ionescu,Engineering,Junior,Pitesti,23,2,16995.0,283.0,17278.0,3.51,59,6,33,1.0
EMP01484,Monica Voicu,HR,Junior,Sibiu,25,0,8250.0,383.0,8633.0,2.94,57,0,32,0.64
EMP01485,Monica Dobre,Customer Success,Junior,Remote,25,1,9508.0,1314.0,10822.0,3.61,11,0,28,1.0
EMP01486,Teodora Luca,Data,Lead,Bucharest,36,15,27598.0,2557.0,30155.0,3.81,28,6,19,1.0
EMP01487,Teodora Georgescu,Engineering,Junior,Bucharest,25,4,23064.0,746.0,23810.0,4.53,68,3,9,1.0
EMP01488,Elena Ionescu,Marketing,Junior,Timisoara,29,3,11664.0,1123.0,12787.0,4.3,43,10,32,1.0
EMP01489,Radu Stan,Engineering,Junior,Bucharest,24,3,15309.0,1279.0,16588.0,2.91,79,3,24,0.81
EMP01490,Mihai Vasilescu,Engineering,Junior,Cluj-Napoca,29,2,13964.0,918.0,14882.0,3.9,57,6,32,1.0
EMP01491,Radu Vasilescu,HR,Senior,Sibiu,36,14,14574.0,1693.0,16267.0,2.89,33,5,24,1.0
EMP01492,Monica Dobre,Engineering,Mid,Cluj-Napoca,37,8,17763.0,1577.0,19340.0,3.41,55,0,22,1.0
EMP01493,Andrei Georgescu,Security,Junior,Cluj-Napoca,27,2,13682.0,594.0,14276.0,3.53,54,2,23,1.0
EMP01494,Elena Vasilescu,Operations,Lead,Iasi,36,12,21438.0,1272.0,22710.0,2.97,27,8,37,1.0
EMP01495,Denis Matei,Security,Senior,Cluj-Napoca,44,13,15513.0,1540.0,17053.0,4.27,57,3,30,1.0
EMP01496,Iulia Enache,Finance,Mid,Oradea,39,7,17636.0,943.0,18579.0,3.67,8,2,32,1.0
EMP01497,Laura Georgescu,Marketing,Mid,Iasi,27,6,14379.0,428.0,14807.0,3.61,51,0,25,1.0
EMP01498,Cristian Ionescu,Marketing,Mid,Constanta,39,4,17165.0,0.0,17165.0,3.83,41,6,26,0.68
EMP01499,Stefan Ionescu,Product,Mid,Bucharest,34,6,21911.0,1094.0,23005.0,4.42,53,5,28,1.0
EMP01500,Stefan Popescu,Data,Senior,Bucharest,30,5,36270.0,3651.0,39921.0,3.42,32,3,26,1.0
EMP01501,Andrei Petrescu,Product,Junior,Bucharest,30,2,18308.0,1164.0,19472.0,3.82,56,5,25,1.0
EMP01502,Iulia Luca,Engineering,Junior,Iasi,30,4,10611.0,315.0,10926.0,3.46,60,7,32,1.0
EMP01503,Ana Dumitru,Sales,Junior,Iasi,26,4,10784.0,510.0,11294.0,3.42,0,8,29,1.0
EMP01504,Monica Marin,Engineering,Mid,Bucharest,26,5,21853.0,1297.0,23150.0,3.32,63,5,29,1.0
EMP01505,Iulia Voicu,Finance,Senior,Bucharest,40,4,20701.0,1591.0,22292.0,3.21,39,2,18,1.0
EMP01506,Calin Voicu,Product,Lead,Brasov,54,6,27519.0,1754.0,29273.0,3.31,60,4,14,1.0
EMP01507,Iulia Georgescu,Procurement,Mid,Constanta,39,3,15066.0,72.0,15138.0,4.44,26,7,37,1.0
EMP01508,Elena Georgescu,Operations,Junior,Bucharest,25,0,6827.0,390.0,7217.0,3.7,22,1,28,1.0
EMP01509,Calin Vasilescu,Sales,Mid,Oradea,40,8,19307.0,1903.0,21210.0,3.47,50,5,13,1.0
EMP01510,Bianca Petrescu,Data,Lead,Oradea,53,6,17186.0,2993.0,20179.0,3.5,80,0,18,1.0
EMP01511,Daniela Vasilescu,Finance,Senior,Cluj-Napoca,43,14,28810.0,2578.0,31388.0,3.77,49,4,23,1.0
EMP01512,Mihai Ilie,Engineering,Junior,Brasov,30,0,16082.0,1897.0,17979.0,4.3,100,0,17,1.0
EMP01513,Ioana Enache,Sales,Junior,Timisoara,29,1,8702.0,927.0,9629.0,3.3,48,10,26,1.0
EMP01514,Mirela Petrescu,Marketing,Senior,Arad,37,7,11917.0,764.0,12681.0,2.2,14,4,26,1.0
EMP01515,Alex Enache,Data,Mid,Brasov,27,2,16092.0,526.0,16618.0,3.93,71,3,37,1.0
EMP01516,Cristian Luca,Sales,Senior,Bucharest,33,8,24852.0,2408.0,27260.0,3.01,28,4,20,1.0
EMP01517,Stefan Ionescu,Procurement,Senior,Sibiu,41,12,12906.0,1733.0,14639.0,3.66,45,2,28,1.0
EMP01518,Radu Marin,Finance,Mid,Bucharest,26,2,8828.0,535.0,9363.0,2.86,31,0,25,1.0
EMP01519,Alex Voicu,R&D,Mid,Iasi,39,5,14419.0,1369.0,15788.0,3.7,94,6,19,1.0
EMP01520,Ana Stoica,Engineering,Junior,Iasi,30,1,7705.0,239.0,7944.0,3.51,93,8,17,1.0
EMP01521,Teodora Popescu,Engineering,Junior,Cluj-Napoca,30,1,18945.0,1302.0,20247.0,3.19,73,2,29,0.67
EMP01522,Andrei Ionescu,Data,Junior,Bucharest,23,2,19303.0,1511.0,20814.0,3.18,57,0,32,1.0
EMP01523,Alex Marin,Engineering,Mid,Iasi,38,6,20946.0,758.0,21704.0,3.66,61,6,32,1.0
EMP01524,Ioana Luca,Finance,Mid,Galati,39,6,16097.0,1691.0,17788.0,3.75,26,9,35,1.0
EMP01525,Calin Ilie,Engineering,Senior,Bucharest,43,15,46032.0,2978.0,49010.0,4.26,73,7,27,1.0
EMP01526,Radu Matei,Engineering,Junior,Timisoara,25,4,13470.0,1144.0,14614.0,3.99,52,5,32,1.0
EMP01527,Mihai Ilie,Engineering,Mid,Bucharest,25,2,29901.0,1863.0,31764.0,3.35,53,2,39,0.86
EMP01528,Daniela Popescu,Sales,Junior,Brasov,29,2,14936.0,982.0,15918.0,4.71,40,6,21,1.0
EMP01529,Radu Ilie,Marketing,Junior,Bucharest,27,0,13407.0,1321.0,14728.0,3.16,86,0,14,1.0
EMP01530,Radu Stoica,Marketing,Junior,Timisoara,31,1,10495.0,369.0,10864.0,3.61,50,8,27,1.0
EMP01531,Calin Dobre,Data,Junior,Bucharest,28,0,20750.0,57.0,20807.0,4.72,65,1,23,1.0
EMP01532,Radu Ilie,Product,Mid,Cluj-Napoca,37,3,11807.0,509.0,12316.0,3.62,79,9,37,1.0
EMP01533,Bianca Dumitru,Engineering,Junior,Bucharest,23,2,12625.0,1191.0,13816.0,3.43,36,3,22,1.0
EMP01534,Mihai Marin,Customer Success,Junior,Iasi,29,2,7072.0,490.0,7562.0,3.66,34,1,15,1.0
EMP01535,Daniela Marin,Engineering,Junior,Sibiu,24,1,13272.0,782.0,14054.0,3.26,95,2,24,0.82
EMP01536,Monica Ilie,Engineering,Mid,Cluj-Napoca,35,9,22813.0,2383.0,25196.0,3.52,79,0,36,1.0
EMP01537,Laura Ionescu,Finance,Junior,Iasi,31,4,8110.0,1007.0,9117.0,3.11,0,7,21,1.0
EMP01538,Andrei Stoica,Marketing,Mid,Sibiu,38,4,8982.0,422.0,9404.0,3.51,70,2,23,1.0
EMP01539,Iulia Georgescu,Finance,Mid,Oradea,39,6,12823.0,792.0,13615.0,2.99,46,4,33,1.0
EMP01540,Elena Stan,Engineering,Junior,Bucharest,31,2,15022.0,1111.0,16133.0,3.53,64,6,17,1.0
EMP01541,Denis Dumitru,Procurement,Junior,Brasov,29,0,8622.0,180.0,8802.0,3.58,27,0,20,1.0
EMP01542,Iulia Voicu,Engineering,Mid,Bucharest,39,9,20436.0,480.0,20916.0,3.98,100,9,40,1.0
EMP01543,Radu Dobre,Procurement,Lead,Cluj-Napoca,53,12,17285.0,1210.0,18495.0,2.88,12,4,41,1.0
EMP01544,Iulia Ilie,R&D,Junior,Bucharest,30,2,12909.0,97.0,13006.0,3.96,100,8,27,1.0
EMP01545,Gabriel Dumitru,Operations,Senior,Cluj-Napoca,40,4,20705.0,691.0,21396.0,3.79,0,3,29,1.0
EMP01546,Elena Marin,Finance,Junior,Cluj-Napoca,29,3,11811.0,1201.0,13012.0,3.72,23,0,17,1.0
EMP01547,Iulia Ionescu,Data,Mid,Cluj-Napoca,36,9,25580.0,2595.0,28175.0,3.94,74,3,33,1.0
EMP01548,Mirela Luca,Marketing,Lead,Sibiu,37,13,28544.0,1740.0,30284.0,4.15,57,6,39,1.0
EMP01549,Mirela Petrescu,Procurement,Mid,Brasov,36,9,9216.0,914.0,10130.0,2.72,11,2,39,1.0
EMP01550,Mirela Enache,Sales,Junior,Sibiu,29,3,6290.0,778.0,7068.0,3.98,38,4,27,1.0
EMP01551,Ana Popescu,Engineering,Senior,Constanta,47,4,35121.0,1909.0,37030.0,3.76,67,1,17,1.0
EMP01552,Laura Popescu,Engineering,Junior,Bucharest,28,1,13746.0,912.0,14658.0,3.51,81,9,32,1.0
EMP01553,Bianca Ionescu,Legal,Senior,Galati,29,8,30191.0,4822.0,35013.0,2.51,19,11,33,1.0
EMP01554,Teodora Ionescu,Data,Junior,Constanta,23,0,7364.0,523.0,7887.0,3.44,70,4,33,1.0
EMP01555,Denis Luca,Engineering,Mid,Bucharest,34,4,30678.0,1864.0,32542.0,3.72,65,2,12,1.0
EMP01556,Radu Ionescu,Legal,Junior,Timisoara,27,0,14626.0,365.0,14991.0,2.2,30,3,22,1.0
EMP01557,Bianca Georgescu,Engineering,Junior,Bucharest,30,3,21451.0,0.0,21451.0,4.24,48,6,21,1.0
EMP01558,Calin Vasilescu,Engineering,Junior,Bucharest,23,0,8205.0,794.0,8999.0,3.09,68,2,30,1.0
EMP01559,Gabriel Luca,Data,Mid,Bucharest,27,6,27010.0,4028.0,31038.0,3.4,17,0,27,1.0
EMP01560,Daniela Vasilescu,Engineering,Senior,Craiova,41,14,25688.0,2696.0,28384.0,4.31,69,6,25,1.0
EMP01561,Calin Enache,Finance,Mid,Cluj-Napoca,26,3,16084.0,655.0,16739.0,3.09,6,3,31,0.8
EMP01562,Denis Dobre,Security,Mid,Sibiu,25,3,9523.0,1210.0,10733.0,3.7,74,3,28,1.0
EMP01563,Teodora Popescu,R&D,Junior,Iasi,28,0,18251.0,548.0,18799.0,3.25,100,4,18,1.0
EMP01564,Laura Petrescu,Engineering,Junior,Bucharest,22,1,11320.0,249.0,11569.0,3.34,59,10,18,1.0
EMP01565,Gabriel Stoica,Product,Senior,Brasov,46,12,18153.0,1940.0,20093.0,2.98,47,1,13,1.0
EMP01566,Calin Georgescu,Marketing,Senior,Timisoara,43,6,14906.0,1426.0,16332.0,2.88,32,2,27,1.0
EMP01567,Vlad Georgescu,Compliance,Junior,Oradea,31,0,9354.0,565.0,9919.0,3.02,59,1,36,1.0
EMP01568,Denis Popescu,Marketing,Junior,Iasi,29,3,8640.0,957.0,9597.0,2.59,54,8,17,1.0
EMP01569,Bianca Vasilescu,Data,Senior,Brasov,41,16,18980.0,1398.0,20378.0,4.24,59,7,18,1.0
EMP01570,Calin Vasilescu,Security,Mid,Bucharest,34,4,11838.0,972.0,12810.0,3.47,42,3,29,1.0
EMP01571,Denis Enache,Operations,Mid,Brasov,29,3,11643.0,682.0,12325.0,4.29,11,6,26,1.0
EMP01572,Daniela Ilie,Engineering,Senior,Bucharest,50,16,45972.0,4176.0,50148.0,3.78,91,7,17,1.0
EMP01573,Daniela Enache,Legal,Mid,Bucharest,32,7,11196.0,1117.0,12313.0,3.14,19,11,15,1.0
EMP01574,Laura Dobre,Marketing,Mid,Craiova,33,5,13832.0,1274.0,15106.0,3.48,66,7,25,1.0
EMP01575,Bianca Enache,Operations,Junior,Bucharest,27,0,6013.0,383.0,6396.0,4.12,0,8,32,1.0
EMP01576,Radu Popescu,Sales,Junior,Timisoara,23,2,14488.0,155.0,14643.0,3.07,69,5,20,1.0
EMP01577,Monica Stoica,Engineering,Junior,Bucharest,27,0,16862.0,1684.0,18546.0,3.8,42,7,37,1.0
EMP01578,Gabriel Vasilescu,Engineering,Junior,Cluj-Napoca,29,0,8257.0,220.0,8477.0,3.62,57,3,33,1.0
EMP01579,Mirela Marin,R&D,Junior,Cluj-Napoca,31,2,16942.0,1436.0,18378.0,2.37,54,5,18,1.0
EMP01580,Denis Luca,Sales,Junior,Oradea,28,1,9233.0,15.0,9248.0,4.47,33,4,23,1.0
EMP01581,Andrei Dobre,HR,Mid,Bucharest,32,5,12024.0,418.0,12442.0,3.5,28,0,19,0.87
EMP01582,Ioana Ionescu,Data,Junior,Bucharest,25,4,11952.0,1385.0,13337.0,3.23,68,8,22,1.0
EMP01583,Cristian Luca,Data,Junior,Bucharest,22,0,9397.0,622.0,10019.0,2.94,64,5,38,1.0
EMP01584,Iulia Dumitru,Operations,Senior,Pitesti,42,16,10346.0,639.0,10985.0,3.87,42,3,6,1.0
EMP01585,Andrei Matei,Data,Senior,Remote,40,11,20369.0,1850.0,22219.0,3.52,76,3,34,1.0
EMP01586,Elena Dumitru,Finance,Junior,Bucharest,22,1,7390.0,191.0,7581.0,3.75,49,0,22,1.0
EMP01587,Teodora Voicu,Marketing,Senior,Pitesti,45,9,12270.0,959.0,13229.0,3.42,33,0,23,0.65
EMP01588,Iulia Georgescu,Marketing,Junior,Bucharest,22,1,8515.0,82.0,8597.0,3.66,36,8,33,0.85
EMP01589,Cristian Stoica,Legal,Senior,Bucharest,31,7,33029.0,4556.0,37585.0,3.99,39,1,15,1.0
EMP01590,Alex Popescu,Engineering,Mid,Timisoara,27,6,25353.0,0.0,25353.0,4.13,90,3,26,1.0
EMP01591,Alex Vasilescu,Business Intelligence,Lead,Cluj-Napoca,54,22,18942.0,2231.0,21173.0,3.53,51,0,22,1.0
EMP01592,Cristian Luca,Engineering,Junior,Timisoara,30,4,20080.0,1331.0,21411.0,3.41,68,5,30,1.0
EMP01593,Cristian Ilie,Engineering,Mid,Iasi,30,8,19548.0,1024.0,20572.0,3.25,54,5,20,1.0
EMP01594,Bianca Dobre,Sales,Junior,Craiova,30,4,8645.0,619.0,9264.0,3.45,49,9,33,1.0
EMP01595,Cristian Georgescu,Customer Success,Senior,Sibiu,41,16,19559.0,1629.0,21188.0,3.85,45,4,45,1.0
EMP01596,Teodora Marin,R&D,Senior,Bucharest,43,10,20272.0,1260.0,21532.0,3.89,100,5,41,1.0
EMP01597,Andrei Vasilescu,Procurement,Junior,Cluj-Napoca,29,2,11098.0,863.0,11961.0,4.16,19,2,13,0.71
EMP01598,Daniela Ilie,Data,Junior,Bucharest,25,4,12339.0,1055.0,13394.0,4.06,42,3,30,1.0
EMP01599,Teodora Popescu,Sales,Mid,Sibiu,37,2,11472.0,776.0,12248.0,3.69,57,6,24,1.0
EMP01600,Bianca Dumitru,Sales,Mid,Remote,31,8,13536.0,55.0,13591.0,2.58,58,4,26,1.0
EMP01601,Ioana Dumitru,Compliance,Junior,Bucharest,23,2,8835.0,809.0,9644.0,3.78,37,2,36,1.0
EMP01602,Iulia Luca,Engineering,Mid,Cluj-Napoca,40,8,16284.0,208.0,16492.0,4.49,63,6,33,1.0
EMP01603,Cristian Vasilescu,Sales,Mid,Timisoara,38,6,15618.0,318.0,15936.0,4.01,16,5,33,1.0
EMP01604,Radu Georgescu,Operations,Junior,Brasov,24,2,8061.0,540.0,8601.0,3.44,0,10,35,1.0
EMP01605,Mihai Dumitru,Engineering,Junior,Pitesti,23,0,13776.0,1115.0,14891.0,4.27,70,0,6,1.0
EMP01606,Monica Dobre,Product,Mid,Remote,38,5,22896.0,967.0,23863.0,4.25,77,3,37,1.0
EMP01607,Stefan Georgescu,HR,Mid,Sibiu,27,4,14315.0,323.0,14638.0,4.44,22,0,27,1.0
EMP01608,Mihai Ilie,Product,Junior,Oradea,29,1,6738.0,412.0,7150.0,4.5,60,1,20,1.0
EMP01609,Cristian Dobre,Operations,Junior,Bucharest,31,4,14713.0,549.0,15262.0,4.11,6,8,23,1.0
EMP01610,Laura Popescu,Marketing,Mid,Constanta,37,3,8822.0,678.0,9500.0,4.34,13,8,44,1.0
EMP01611,Bianca Ilie,Customer Success,Mid,Constanta,38,8,11775.0,252.0,12027.0,3.7,43,5,26,1.0
EMP01612,Teodora Ionescu,Sales,Senior,Pitesti,33,7,25978.0,2984.0,28962.0,3.63,32,8,40,1.0
EMP01613,Ioana Ionescu,Operations,Lead,Cluj-Napoca,57,13,21788.0,1494.0,23282.0,3.69,18,8,26,1.0
EMP01614,Laura Voicu,Marketing,Mid,Bucharest,29,2,11668.0,774.0,12442.0,2.89,88,0,25,1.0
EMP01615,Mirela Matei,Legal,Mid,Iasi,32,2,10563.0,1187.0,11750.0,3.96,0,4,29,1.0
EMP01616,Gabriel Marin,Engineering,Lead,Craiova,42,10,25584.0,1299.0,26883.0,3.23,39,2,26,1.0
EMP01617,Laura Luca,Engineering,Junior,Cluj-Napoca,28,2,19062.0,0.0,19062.0,5.0,100,6,37,1.0
EMP01618,Teodora Ionescu,Engineering,Senior,Bucharest,40,10,24224.0,1684.0,25908.0,4.09,55,0,28,1.0
EMP01619,Mihai Stoica,Operations,Mid,Brasov,39,2,8645.0,1171.0,9816.0,4.0,35,6,23,1.0
EMP01620,Stefan Stan,Customer Success,Senior,Bucharest,48,5,14190.0,0.0,14190.0,4.11,88,8,17,1.0
EMP01621,Cristian Popescu,Marketing,Lead,Cluj-Napoca,39,18,21146.0,2701.0,23847.0,2.96,34,0,32,0.88
EMP01622,Cristian Voicu,Finance,Mid,Cluj-Napoca,40,7,10793.0,0.0,10793.0,3.89,41,3,24,1.0
EMP01623,Daniela Vasilescu,HR,Junior,Oradea,22,0,9637.0,751.0,10388.0,3.66,39,6,10,1.0
EMP01624,Monica Marin,Sales,Lead,Bucharest,57,15,38536.0,3743.0,42279.0,4.09,46,6,20,1.0
EMP01625,Alex Stan,Marketing,Senior,Timisoara,50,16,19788.0,2412.0,22200.0,3.33,28,2,27,1.0
EMP01626,Iulia Dumitru,Finance,Senior,Sibiu,34,8,16354.0,1779.0,18133.0,3.73,68,8,31,1.0
EMP01627,Iulia Enache,Operations,Junior,Timisoara,28,1,6980.0,341.0,7321.0,4.04,44,6,24,1.0
EMP01628,Monica Enache,Marketing,Junior,Constanta,28,0,10419.0,0.0,10419.0,3.46,50,8,32,1.0
EMP01629,Ioana Ionescu,Marketing,Junior,Sibiu,31,1,6903.0,611.0,7514.0,3.22,6,5,20,1.0
EMP01630,Iulia Stoica,HR,Mid,Bucharest,33,7,14587.0,788.0,15375.0,3.98,0,5,24,1.0
EMP01631,Andrei Petrescu,R&D,Senior,Timisoara,37,12,23349.0,2532.0,25881.0,3.72,56,1,22,1.0
EMP01632,Alex Dumitru,Sales,Senior,Sibiu,31,6,21456.0,2191.0,23647.0,3.87,31,2,20,1.0
EMP01633,Calin Ilie,Operations,Mid,Constanta,30,6,11224.0,928.0,12152.0,3.54,51,9,26,1.0
EMP01634,Andrei Luca,Engineering,Junior,Timisoara,29,1,11502.0,931.0,12433.0,3.4,80,0,12,1.0
EMP01635,Radu Marin,Sales,Junior,Cluj-Napoca,29,2,9050.0,618.0,9668.0,3.5,82,10,27,1.0
EMP01636,Alex Matei,Customer Success,Junior,Iasi,24,3,11049.0,249.0,11298.0,4.63,19,0,26,1.0
EMP01637,Laura Dobre,Security,Senior,Iasi,31,4,10514.0,490.0,11004.0,3.22,39,2,20,1.0
EMP01638,Laura Luca,Marketing,Mid,Oradea,36,2,14488.0,1754.0,16242.0,3.61,82,9,26,1.0
EMP01639,Mirela Matei,Finance,Lead,Remote,41,14,15922.0,2708.0,18630.0,3.37,30,7,25,1.0
EMP01640,Ana Ilie,R&D,Mid,Brasov,37,9,11875.0,444.0,12319.0,2.97,73,0,36,1.0
EMP01641,Mirela Stoica,Operations,Senior,Bucharest,42,12,19461.0,1637.0,21098.0,4.26,0,5,11,1.0
EMP01642,Iulia Ilie,Finance,Junior,Timisoara,25,4,10446.0,611.0,11057.0,4.04,47,1,16,1.0
EMP01643,Daniela Dumitru,Operations,Junior,Iasi,22,1,11319.0,1274.0,12593.0,3.9,44,8,26,1.0
EMP01644,Gabriel Dumitru,Marketing,Mid,Bucharest,40,8,8883.0,131.0,9014.0,3.61,50,4,31,1.0
EMP01645,Andrei Stan,Operations,Mid,Remote,40,7,14616.0,671.0,15287.0,3.37,27,7,14,0.88
EMP01646,Mirela Ilie,Engineering,Junior,Pitesti,29,1,13672.0,354.0,14026.0,3.59,54,5,40,1.0
EMP01647,Laura Georgescu,Data,Junior,Cluj-Napoca,30,2,15578.0,1380.0,16958.0,3.01,68,4,28,1.0
EMP01648,Stefan Petrescu,Customer Success,Senior,Craiova,41,10,9448.0,909.0,10357.0,2.89,51,6,19,1.0
EMP01649,Vlad Popescu,R&D,Senior,Cluj-Napoca,36,15,32793.0,5757.0,38550.0,2.56,76,5,20,1.0
EMP01650,Calin Enache,Engineering,Mid,Craiova,32,3,21632.0,1315.0,22947.0,4.22,57,6,32,1.0
EMP01651,Vlad Stan,Sales,Mid,Craiova,40,7,13107.0,613.0,13720.0,3.1,24,5,25,1.0
EMP01652,Iulia Dumitru,Product,Junior,Cluj-Napoca,25,0,8940.0,350.0,9290.0,3.92,72,1,24,1.0
EMP01653,Ana Stoica,Finance,Senior,Oradea,34,8,12207.0,1425.0,13632.0,3.58,8,2,28,0.73
EMP01654,Vlad Stan,Engineering,Junior,Iasi,22,1,9512.0,565.0,10077.0,4.11,55,9,29,1.0
